id,word_count,unique_word_count,average_word_length,flesch_kincaid_grade
3125,190,117,5.121052631578947,10.0
3126,195,146,5.37948717948718,18.5
3127,185,117,5.410810810810811,12.3
3128,183,124,4.688524590163935,11.1
3129,191,127,4.769633507853404,8.4
3130,154,97,4.467532467532467,2.9
3131,162,109,4.154320987654321,2.5
3132,181,115,4.668508287292818,3.1
3133,182,125,5.351648351648351,11.6
3134,182,116,5.252747252747253,11.2
3135,199,133,5.1457286432160805,10.6
3137,191,133,4.816753926701571,5.5
3138,183,112,5.262295081967213,10.0
3139,142,102,4.971830985915493,3.7
3140,190,133,4.673684210526316,9.2
3142,200,132,4.425,4.6
3143,155,120,4.670967741935484,6.5
3144,196,138,4.846938775510204,6.1
3146,176,94,4.153409090909091,5.5
3147,170,105,4.170588235294118,1.7
3148,162,105,4.555555555555555,12.6
3150,195,137,5.266666666666667,7.2
3151,193,141,4.658031088082901,10.3
3152,179,115,4.4636871508379885,7.5
3153,189,107,3.8624338624338623,0.1
3154,186,100,4.462365591397849,6.3
3155,170,124,5.329411764705882,10.0
3156,197,124,5.187817258883249,9.1
3158,149,78,3.959731543624161,14.1
3159,177,125,4.9209039548022595,6.2
3160,159,100,4.572327044025157,0.5
3162,189,132,5.063492063492063,10.1
3164,172,114,4.941860465116279,7.7
3165,146,111,4.993150684931507,5.7
3166,158,104,4.943037974683544,8.3
3167,148,105,4.952702702702703,11.7
3168,178,126,5.314606741573034,7.5
3171,167,117,5.467065868263473,7.9
3172,149,109,5.543624161073826,9.8
3173,165,118,4.927272727272728,7.4
3176,192,131,5.104166666666667,8.4
3179,192,140,5.192708333333333,9.6
3181,180,129,4.583333333333333,6.3
3182,184,138,4.798913043478261,5.7
3183,179,130,5.223463687150838,11.1
3184,173,119,5.312138728323699,10.0
3185,163,121,5.294478527607362,12.4
3186,167,125,5.377245508982036,9.8
3189,181,130,5.359116022099448,9.2
3190,194,138,5.680412371134021,9.9
3191,175,118,4.908571428571428,4.0
3192,185,129,5.221621621621622,11.3
3193,181,123,4.734806629834254,6.0
3194,196,131,5.107142857142857,7.6
3196,197,124,4.913705583756345,7.6
3197,190,131,4.594736842105263,5.9
3198,168,128,4.482142857142857,2.9
3199,178,112,4.657303370786517,3.6
3201,193,129,4.766839378238342,10.5
3202,170,117,4.4,2.0
3203,145,89,4.289655172413793,2.4
3204,195,118,5.015384615384615,9.4
3205,187,128,4.518716577540107,2.8
3206,154,101,4.298701298701299,2.6
3207,196,145,4.224489795918367,4.0
3208,193,119,4.020725388601036,4.0
3210,184,105,5.331521739130435,8.4
3211,159,94,4.49685534591195,7.5
3212,140,96,4.685714285714286,10.0
3213,188,121,4.345744680851064,4.7
3214,151,100,4.576158940397351,9.4
3215,172,121,4.598837209302325,2.2
3217,177,100,4.677966101694915,13.6
3218,173,90,5.22543352601156,8.9
3219,176,121,4.823863636363637,12.4
3220,171,117,4.847953216374269,9.5
3221,142,93,5.204225352112676,7.1
3222,189,121,5.079365079365079,10.0
3224,197,137,5.558375634517766,11.5
3225,171,105,4.95906432748538,7.7
3226,190,123,4.647368421052631,9.2
3228,196,137,4.73469387755102,6.7
3230,182,106,4.593406593406593,10.0
3231,159,111,4.471698113207547,0.7
3232,181,101,4.2154696132596685,4.5
3233,163,100,4.177914110429448,2.5
3235,198,136,5.0606060606060606,10.7
3236,168,99,4.434523809523809,2.9
3237,177,116,5.451977401129944,11.9
3238,145,105,4.213793103448276,4.2
3239,158,103,4.037974683544304,3.0
3240,165,117,4.430303030303031,6.2
3241,195,127,4.2615384615384615,2.4
3243,183,113,4.213114754098361,7.5
3244,181,125,5.093922651933702,11.1
3245,190,121,4.373684210526315,4.1
3246,156,105,4.948717948717949,8.2
3247,179,107,4.078212290502793,1.6
3248,195,134,4.907692307692308,4.0
3249,202,124,4.455445544554456,5.0
3250,183,114,4.382513661202186,8.8
3252,177,92,4.220338983050848,2.0
3253,198,127,4.217171717171717,3.4
3254,166,107,4.855421686746988,7.4
3255,191,123,4.193717277486911,3.2
3258,171,117,4.47953216374269,4.2
3259,149,73,3.5369127516778525,-0.6
3261,163,108,4.631901840490798,7.7
3262,194,131,4.355670103092783,3.3
3263,162,109,5.407407407407407,10.0
3264,179,140,5.23463687150838,9.1
3265,185,112,4.486486486486487,1.6
3266,194,116,4.092783505154639,2.8
3268,159,94,3.943396226415094,0.8
3269,201,142,4.522388059701493,7.5
3270,161,103,4.385093167701863,6.0
3271,167,108,4.389221556886228,3.6
3273,163,117,4.41717791411043,10.2
3274,200,144,4.895,7.4
3275,199,115,4.376884422110553,5.3
3276,153,109,4.620915032679738,8.4
3277,175,121,4.445714285714286,5.0
3278,194,115,4.329896907216495,2.0
3279,177,104,4.491525423728813,2.9
3280,191,121,4.282722513089006,2.1
3281,144,70,4.236111111111111,1.5
3282,192,107,3.9322916666666665,0.6
3283,198,115,4.106060606060606,4.1
3285,190,82,4.4,2.4
3287,153,82,4.104575163398692,2.1
3290,166,111,4.421686746987952,3.8
3291,140,75,4.364285714285714,1.6
3292,155,96,4.374193548387097,2.6
3293,147,97,4.183673469387755,1.5
3294,143,87,4.426573426573427,1.2
3296,168,87,4.648809523809524,7.5
3297,180,114,5.333333333333333,13.4
3298,185,117,4.416216216216216,4.9
3299,190,132,4.468421052631579,2.5
3300,189,126,4.126984126984127,0.7
3301,185,130,4.524324324324325,3.8
3302,147,101,4.619047619047619,4.9
3303,190,131,4.431578947368421,3.2
3304,185,113,4.389189189189189,3.5
3305,192,127,4.265625,3.9
3306,148,103,4.905405405405405,3.9
3307,144,101,4.055555555555555,1.5
3308,196,114,4.73469387755102,3.6
3309,192,116,4.635416666666667,11.5
3310,156,102,4.166666666666667,3.3
3311,170,102,4.1647058823529415,3.0
3312,189,102,4.291005291005291,2.7
3314,199,123,4.723618090452261,3.1
3315,169,100,4.3017751479289945,1.9
3316,198,113,4.383838383838384,2.9
3317,190,112,4.831578947368421,10.2
3318,196,103,4.5,1.1
3320,154,105,4.532467532467533,9.8
3322,144,106,4.472222222222222,2.9
3323,198,124,4.515151515151516,4.0
3324,190,113,3.9894736842105263,7.9
3325,198,129,4.545454545454546,8.7
3327,199,132,5.256281407035176,14.2
3328,182,111,5.373626373626373,10.0
3330,200,121,4.755,9.9
3331,200,126,4.87,11.9
3332,185,133,5.102702702702703,10.5
3333,195,118,4.846153846153846,11.6
3334,195,124,4.676923076923077,5.7
3336,179,128,4.776536312849162,8.4
3337,183,109,4.382513661202186,3.5
3338,168,109,4.029761904761905,7.9
3339,190,112,4.768421052631579,11.4
3340,177,100,4.627118644067797,11.3
3341,154,111,5.246753246753247,12.1
3342,188,131,4.659574468085107,10.1
3343,152,99,4.197368421052632,2.3
3344,202,131,4.2227722772277225,5.4
3345,201,125,4.45273631840796,6.3
3346,140,92,4.114285714285714,1.8
3347,193,113,4.217616580310881,12.3
3348,194,121,4.541237113402062,10.4
3349,196,130,4.653061224489796,6.7
3351,191,111,4.2565445026178015,6.5
3352,199,132,4.341708542713568,6.3
3353,191,134,4.638743455497382,3.9
3354,193,127,4.7927461139896375,5.1
3356,166,106,4.289156626506024,5.1
3357,194,129,4.314432989690721,5.4
3358,183,119,5.054644808743169,8.6
3360,180,119,4.683333333333334,8.0
3361,196,127,4.668367346938775,8.6
3362,198,122,4.297979797979798,5.0
3364,192,134,4.369791666666667,7.2
3365,192,116,4.151041666666667,2.5
3366,146,106,5.0,8.4
3369,195,134,4.056410256410256,4.0
3370,155,102,4.935483870967742,9.7
3371,180,117,4.366666666666666,7.6
3372,190,116,4.28421052631579,4.3
3373,200,130,4.15,2.7
3374,143,94,4.370629370629371,2.0
3375,176,126,4.5227272727272725,1.6
3376,188,121,5.297872340425532,10.3
3377,172,110,3.9244186046511627,3.4
3378,200,119,4.48,4.9
3379,168,120,5.017857142857143,2.4
3380,165,109,4.515151515151516,7.8
3381,173,115,5.358381502890174,12.9
3382,189,133,4.597883597883598,4.2
3383,174,117,4.982758620689655,11.8
3384,165,80,4.618181818181818,3.2
3385,193,112,4.373056994818653,3.3
3386,177,109,4.52542372881356,4.1
3388,156,99,4.4743589743589745,7.4
3389,154,103,4.409090909090909,4.0
3391,167,124,4.389221556886228,4.1
3392,200,125,4.24,5.1
3393,198,113,4.252525252525253,1.9
3394,194,123,4.309278350515464,2.8
3395,194,114,4.139175257731959,3.7
3396,192,132,4.640625,3.9
3397,189,111,4.042328042328043,2.5
3398,195,136,4.220512820512821,5.5
3399,166,114,4.578313253012048,4.7
3400,200,131,4.53,6.8
3401,182,116,5.725274725274725,13.4
3402,189,108,4.91005291005291,7.9
3403,183,110,3.9344262295081966,5.0
3404,172,125,4.523255813953488,4.9
3406,155,112,4.529032258064516,2.1
3407,163,106,4.895705521472393,8.9
3410,193,110,4.227979274611399,4.8
3411,193,127,4.124352331606218,9.3
3412,197,131,4.309644670050761,4.1
3415,197,131,4.0,8.2
3417,153,107,4.450980392156863,3.6
3418,179,113,4.726256983240224,1.7
3419,169,115,4.715976331360947,10.3
3420,190,110,4.189473684210526,6.0
3421,190,132,4.094736842105263,4.7
3423,187,104,4.106951871657754,3.8
3424,162,104,4.030864197530864,4.9
3425,159,97,4.176100628930818,2.4
3426,176,118,4.051136363636363,3.5
3427,200,123,3.915,3.8
3428,195,129,4.3538461538461535,3.6
3431,199,122,4.42713567839196,8.3
3432,160,111,4.06875,2.5
3433,195,123,4.4974358974358974,5.2
3434,195,133,4.482051282051282,12.4
3435,143,99,4.265734265734266,2.3
3439,198,108,4.454545454545454,10.8
3440,195,138,4.4,4.0
3441,197,111,3.9137055837563453,4.1
3442,161,96,5.043478260869565,3.8
3444,151,85,4.132450331125828,0.7
3445,194,130,4.448453608247423,3.0
3447,191,140,4.607329842931938,5.5
3448,178,104,4.303370786516854,2.0
3449,191,126,4.701570680628272,6.7
3450,167,105,4.347305389221557,12.8
3451,197,127,5.0,13.0
3452,195,137,4.635897435897436,6.7
3453,177,104,4.463276836158192,8.6
3454,133,88,4.947368421052632,10.8
3455,152,107,4.822368421052632,8.7
3456,188,120,3.6808510638297873,3.0
3457,190,126,5.3,11.4
3458,148,90,4.918918918918919,14.8
3459,189,126,4.624338624338624,6.5
3460,167,108,4.5568862275449105,6.3
3461,152,96,5.315789473684211,11.1
3462,157,91,5.388535031847134,8.9
3463,156,107,5.865384615384615,10.0
3464,152,98,4.927631578947368,10.8
3465,167,110,5.11377245508982,7.5
3466,193,130,5.528497409326425,11.5
3467,161,111,5.509316770186335,14.9
3468,182,116,4.1208791208791204,5.0
3470,144,109,5.791666666666667,13.7
3471,175,113,4.417142857142857,8.3
3472,179,119,4.5251396648044695,7.3
3473,185,134,4.551351351351351,4.5
3474,202,131,4.227722772277228,4.7
3475,162,120,5.030864197530864,11.1
3476,148,103,4.952702702702703,11.5
3477,160,107,4.23125,1.0
3479,156,87,4.185897435897436,7.4
3480,172,108,4.936046511627907,8.2
3481,162,117,5.012345679012346,12.6
3482,166,112,4.909638554216867,12.9
3483,154,116,4.753246753246753,5.5
3485,194,131,4.103092783505154,2.0
3486,193,118,4.590673575129534,8.5
3487,190,105,4.163157894736842,9.0
3488,195,124,4.225641025641026,10.6
3489,146,107,4.178082191780822,2.1
3490,145,103,5.0,8.0
3491,192,136,4.661458333333333,8.4
3492,149,99,5.120805369127517,7.9
3493,156,107,4.551282051282051,2.1
3495,192,124,4.661458333333333,9.2
3496,181,113,4.375690607734807,2.7
3497,191,117,4.827225130890052,4.3
3498,187,111,4.93048128342246,5.5
3499,187,120,4.871657754010696,5.0
3500,154,109,4.571428571428571,6.1
3501,195,124,4.348717948717948,11.8
3502,163,107,4.423312883435583,13.6
3504,195,131,4.374358974358974,11.2
3505,165,97,5.218181818181818,16.2
3506,187,123,4.566844919786096,3.8
3507,163,96,4.1656441717791415,6.1
3508,200,97,4.14,7.6
3509,196,125,4.801020408163265,10.5
3510,141,72,4.304964539007092,3.2
3511,182,120,4.384615384615385,4.8
3512,201,126,4.960199004975125,6.7
3513,191,119,4.638743455497382,8.9
3514,190,149,5.4,11.5
3515,172,108,3.872093023255814,5.3
3516,197,132,4.675126903553299,6.9
3517,190,138,5.163157894736842,10.3
3518,167,116,5.365269461077844,7.4
3520,190,145,6.010526315789473,11.8
3521,187,123,4.320855614973262,4.6
3522,146,108,4.472602739726027,4.3
3527,183,116,4.775956284153006,10.0
3528,172,127,4.767441860465116,12.1
3529,197,128,4.50253807106599,10.7
3530,168,125,4.232142857142857,9.5
3531,201,143,4.45771144278607,7.6
3532,184,122,4.809782608695652,9.9
3535,200,132,4.695,4.1
3536,168,103,4.244047619047619,12.9
3538,177,104,4.011299435028248,6.3
3539,192,128,5.276041666666667,13.8
3540,181,108,4.718232044198895,12.2
3541,167,107,4.089820359281437,8.2
3544,198,124,4.737373737373737,11.8
3546,159,97,5.0251572327044025,9.0
3547,180,117,4.961111111111111,19.4
3548,162,118,4.6234567901234565,6.7
3551,178,126,4.797752808988764,9.8
3552,184,125,5.195652173913044,12.3
3553,197,133,4.644670050761421,5.5
3554,177,122,4.4576271186440675,11.3
3555,155,99,4.625806451612903,8.5
3559,193,138,4.652849740932642,6.3
3560,186,131,4.639784946236559,5.3
3561,194,132,4.494845360824742,5.2
3562,195,99,4.0,6.7
3563,181,125,4.397790055248619,5.0
3564,152,114,4.506578947368421,11.6
3565,194,141,4.618556701030927,11.6
3568,161,102,4.068322981366459,7.5
3569,195,121,4.825641025641025,18.3
3570,171,114,5.543859649122807,15.6
3572,189,135,4.724867724867725,6.2
3573,190,123,4.668421052631579,14.5
3574,176,126,4.403409090909091,7.4
3575,172,103,5.337209302325581,17.9
3576,194,129,4.948453608247423,6.4
3577,176,125,4.579545454545454,10.7
3578,196,135,4.86734693877551,13.0
3579,170,117,4.841176470588235,6.0
3580,165,114,4.884848484848485,6.9
3581,183,132,4.540983606557377,4.8
3582,178,120,4.584269662921348,4.3
3583,156,117,5.166666666666667,7.7
3584,192,138,4.713541666666667,13.4
3586,189,130,4.666666666666667,10.1
3587,147,89,3.8843537414965987,4.6
3588,190,126,4.4526315789473685,12.1
3590,166,100,4.813253012048193,12.9
3591,190,132,4.905263157894737,14.5
3592,188,121,4.601063829787234,13.1
3593,194,124,4.206185567010309,3.2
3594,184,129,4.815217391304348,7.7
3595,195,136,5.0256410256410255,9.4
3596,199,129,4.728643216080402,9.5
3598,164,120,4.176829268292683,6.6
3599,189,138,4.555555555555555,8.2
3600,173,122,4.5606936416184976,6.5
3601,188,133,5.0212765957446805,9.4
3602,144,96,4.8125,9.1
3603,162,112,4.611111111111111,6.8
3604,183,119,4.306010928961749,5.2
3605,181,131,4.624309392265193,8.0
3606,192,133,4.307291666666667,4.3
3607,200,134,4.81,8.7
3609,191,131,4.450261780104712,7.2
3610,167,128,4.4431137724550895,6.3
3612,161,109,4.9813664596273295,11.1
3613,193,125,4.362694300518135,10.5
3615,182,116,3.7472527472527473,5.3
3617,171,124,4.39766081871345,5.8
3620,166,114,4.5,9.0
3622,184,148,5.016304347826087,7.4
3624,144,110,4.694444444444445,11.0
3625,197,144,4.619289340101523,15.0
3627,168,114,4.238095238095238,11.7
3628,193,146,4.699481865284974,11.7
3629,188,118,4.4787234042553195,10.2
3630,194,121,4.680412371134021,10.3
3631,180,120,4.205555555555556,7.3
3632,200,120,4.24,3.4
3633,196,142,5.076530612244898,8.6
3634,188,128,4.164893617021277,8.9
3635,157,109,4.197452229299363,2.7
3636,165,107,4.2727272727272725,7.8
3637,193,129,4.2020725388601035,9.3
3638,198,116,3.9797979797979797,7.2
3639,152,101,3.8684210526315788,4.5
3641,190,112,4.478947368421053,7.2
3642,199,134,4.1457286432160805,8.3
3643,196,126,4.63265306122449,9.3
3644,195,125,4.374358974358974,6.2
3645,176,127,4.613636363636363,6.6
3646,195,140,4.348717948717948,5.5
3647,178,134,4.52808988764045,11.3
3648,161,111,4.204968944099379,11.0
3650,174,114,4.304597701149425,7.1
3651,153,108,4.594771241830065,9.7
3652,177,122,4.350282485875706,8.4
3653,153,113,5.0588235294117645,14.0
3654,186,122,4.467741935483871,10.1
3658,175,120,4.782857142857143,7.8
3659,187,124,4.042780748663102,5.8
3660,187,110,4.721925133689839,16.7
3661,148,97,5.081081081081081,11.7
3663,163,108,4.220858895705521,11.3
3664,159,114,4.949685534591195,11.1
3665,170,123,4.429411764705883,5.2
3667,169,120,4.384615384615385,3.6
3668,173,118,4.289017341040463,4.7
3669,200,142,5.02,10.7
3670,146,106,5.0479452054794525,10.4
3671,186,116,5.354838709677419,39.6
3672,169,112,4.165680473372781,6.8
3673,199,129,4.366834170854271,8.7
3675,193,145,5.124352331606218,7.2
3676,179,130,4.659217877094972,6.1
3677,191,137,4.712041884816754,6.7
3678,186,131,5.145161290322581,8.2
3680,172,113,4.1686046511627906,12.0
3681,192,142,4.583333333333333,6.1
3682,194,137,4.953608247422681,8.5
3685,198,132,4.575757575757576,6.2
3686,181,127,5.143646408839779,16.2
3687,178,116,4.303370786516854,13.6
3688,185,134,4.654054054054054,4.9
3689,191,132,4.329842931937173,5.5
3691,187,116,5.112299465240642,13.7
3692,186,119,4.795698924731183,11.2
3694,179,129,4.793296089385475,10.9
3695,194,134,4.685567010309279,10.4
3696,148,93,4.837837837837838,13.7
3697,174,123,4.804597701149425,10.6
3698,186,111,3.7903225806451615,3.8
3699,170,117,4.311764705882353,10.8
3700,171,113,4.444444444444445,6.4
3702,156,105,4.653846153846154,11.1
3703,149,102,5.02013422818792,12.6
3704,140,97,4.7785714285714285,13.0
3705,184,123,4.440217391304348,8.9
3707,200,141,4.665,10.9
3708,170,124,4.747058823529412,12.0
3710,193,131,4.601036269430052,11.7
3712,173,117,4.335260115606936,9.4
3714,156,119,4.705128205128205,9.6
3715,155,119,4.8,8.5
3716,190,125,4.3578947368421055,8.0
3717,168,121,4.684523809523809,12.9
3718,186,134,4.887096774193548,7.5
3719,173,120,4.445086705202312,11.0
3720,172,123,5.02906976744186,12.1
3721,185,129,4.464864864864865,7.8
3722,194,130,4.695876288659794,6.1
3725,193,129,4.689119170984456,8.5
3727,141,112,5.546099290780142,9.4
3728,183,123,4.60655737704918,7.7
3729,182,123,4.252747252747253,13.9
3730,193,133,5.269430051813472,11.5
3731,156,104,4.993589743589744,12.3
3733,187,133,4.620320855614973,7.0
3734,186,121,4.71505376344086,9.4
3736,171,102,4.105263157894737,9.3
3737,190,139,5.542105263157895,12.7
3741,179,109,4.843575418994414,25.4
3742,191,126,5.136125654450262,11.4
3744,201,128,4.830845771144278,10.7
3746,170,113,5.276470588235294,13.9
3749,166,108,4.879518072289157,10.2
3750,186,117,4.704301075268817,14.2
3752,176,128,5.295454545454546,14.3
3753,149,97,4.597315436241611,6.2
3754,146,99,4.691780821917808,11.6
3756,200,122,5.16,16.3
3757,179,126,4.441340782122905,6.7
3758,165,98,4.333333333333333,6.9
3760,182,138,4.6923076923076925,11.0
3762,175,109,5.114285714285714,10.1
3763,158,107,4.968354430379747,12.1
3764,197,126,5.091370558375634,14.2
3765,188,129,4.50531914893617,8.9
3769,172,121,4.936046511627907,11.7
3770,150,105,4.466666666666667,15.6
3771,145,99,4.379310344827586,9.2
3772,176,121,4.375,4.3
3773,167,110,4.227544910179641,7.0
3774,183,122,4.540983606557377,6.9
3775,189,138,4.4603174603174605,5.9
3776,185,114,4.610810810810811,11.8
3777,170,119,4.564705882352941,10.8
3778,187,130,4.46524064171123,10.2
3779,182,124,4.950549450549451,8.8
3780,188,123,4.553191489361702,7.9
3781,181,123,4.745856353591161,10.9
3782,177,106,4.745762711864407,7.8
3783,168,123,4.976190476190476,14.0
3784,200,133,4.67,8.7
3786,162,104,4.728395061728395,11.5
3787,156,113,4.038461538461538,10.7
3788,152,108,4.315789473684211,9.6
3789,178,128,4.634831460674158,13.6
3790,168,110,4.351190476190476,12.9
3793,150,103,4.26,8.1
3794,178,123,4.53932584269663,7.9
3795,165,113,4.375757575757576,10.5
3796,167,114,4.598802395209581,21.5
3798,143,94,4.454545454545454,9.0
3801,199,119,4.155778894472362,9.6
3802,194,135,4.056701030927835,17.5
3803,174,120,4.120689655172414,9.9
3804,200,130,3.95,18.1
3805,172,110,4.069767441860465,20.9
3806,175,111,4.091428571428572,10.0
3807,164,112,4.335365853658536,14.6
3808,177,120,3.943502824858757,12.4
3809,198,118,4.1313131313131315,12.8
3810,168,115,4.208333333333333,15.0
3811,195,128,4.138461538461539,12.6
3812,192,123,3.8854166666666665,9.9
3813,150,107,4.946666666666666,8.1
3815,159,111,4.30188679245283,4.8
3816,146,102,4.787671232876712,9.1
3817,196,126,4.341836734693878,10.7
3819,183,107,3.8251366120218577,15.3
3820,155,98,3.806451612903226,28.8
3821,170,115,3.929411764705882,9.6
3822,181,108,4.132596685082873,33.9
3823,177,116,4.627118644067797,17.0
3825,194,124,4.422680412371134,10.6
3826,175,124,4.497142857142857,11.1
3827,147,101,4.36734693877551,14.1
3828,144,108,4.256944444444445,7.9
3829,144,96,4.013888888888889,9.8
3830,154,107,4.487012987012987,7.2
3831,185,125,4.664864864864865,7.0
3832,152,119,4.802631578947368,11.6
3833,197,129,4.522842639593908,4.5
3834,182,115,4.043956043956044,2.9
3835,144,96,4.791666666666667,16.2
3836,160,113,4.49375,8.7
3837,183,126,4.51912568306011,8.7
3838,195,128,4.558974358974359,9.4
3839,173,118,4.803468208092486,9.4
3840,197,125,4.5786802030456855,11.9
3842,191,124,4.554973821989528,17.0
3843,196,129,4.311224489795919,7.4
3844,193,134,4.974093264248705,39.7
3845,170,119,4.723529411764706,9.2
3846,157,110,4.420382165605096,10.0
3847,181,121,4.320441988950276,8.7
3848,180,120,4.455555555555556,13.8
3849,168,113,4.273809523809524,11.7
3859,161,119,4.559006211180124,7.5
3864,185,138,4.686486486486486,7.8
3867,154,113,4.584415584415584,12.9
3868,195,135,4.456410256410257,12.4
3869,188,127,4.5,12.0
3871,155,105,4.470967741935484,5.3
3874,183,127,4.218579234972678,6.5
3875,156,111,4.583333333333333,6.5
3876,179,122,5.022346368715084,13.7
3877,158,113,4.9113924050632916,9.7
3881,176,118,4.982954545454546,13.5
3882,193,118,4.33678756476684,7.3
3883,185,122,5.059459459459459,10.5
3884,193,127,4.66321243523316,11.7
3885,159,107,4.522012578616352,11.3
3886,195,128,4.487179487179487,10.4
3887,174,125,4.316091954022989,6.5
3888,156,116,4.435897435897436,7.4
3889,181,112,4.1602209944751385,8.7
3891,148,105,4.554054054054054,9.2
3894,189,124,4.412698412698413,9.0
3895,193,118,4.155440414507772,9.3
3896,194,128,4.149484536082475,12.3
3897,186,127,4.204301075268817,14.3
3898,183,108,3.797814207650273,4.5
3900,200,142,4.47,7.4
3901,179,122,4.335195530726257,11.4
3903,202,140,5.03960396039604,10.8
3904,200,141,4.86,8.7
3905,171,115,4.812865497076023,12.8
3906,176,108,4.306818181818182,12.4
3908,195,126,4.302564102564102,9.3
3910,197,112,4.248730964467005,5.0
3911,178,111,4.241573033707865,7.3
3912,150,107,4.4,10.7
3913,147,99,4.380952380952381,11.1
3930,195,121,5.158974358974359,9.6
3960,186,108,5.333333333333333,19.0
3969,187,127,4.882352941176471,8.2
3977,193,126,4.652849740932642,8.5
3979,183,126,4.808743169398907,9.9
3982,192,117,4.859375,19.6
3983,192,140,4.90625,9.6
3984,140,87,4.678571428571429,19.1
3987,151,102,4.576158940397351,14.5
3992,171,122,4.888888888888889,11.6
3993,165,106,5.121212121212121,14.0
3996,177,119,4.418079096045198,6.0
4001,168,107,4.5773809523809526,11.8
4002,145,105,4.482758620689655,7.8
4008,164,110,4.396341463414634,11.6
4009,183,135,4.491803278688525,9.9
4011,146,104,4.821917808219178,10.4
4012,165,122,4.945454545454545,12.5
4016,153,105,4.529411764705882,12.9
4017,145,110,4.4206896551724135,9.2
4023,199,106,5.251256281407035,17.4
4024,163,129,5.883435582822086,10.2
4025,157,117,5.426751592356688,12.0
4033,186,120,4.650537634408602,13.0
4034,193,130,5.119170984455959,10.5
4035,161,116,4.900621118012422,13.5
4039,162,90,4.58641975308642,11.5
4043,194,128,4.768041237113402,13.5
4045,173,118,5.138728323699422,8.9
4050,173,121,4.757225433526012,10.6
4051,177,115,4.2824858757062145,6.3
4053,194,131,4.788659793814433,9.4
4055,194,133,4.680412371134021,11.7
4063,146,97,4.102739726027397,6.9
4066,179,123,4.916201117318436,4.1
4067,164,120,5.097560975609756,14.9
4071,190,128,5.015789473684211,11.5
4072,142,97,4.915492957746479,12.0
4074,156,108,4.42948717948718,6.5
4079,181,131,4.7292817679558015,11.5
4080,187,115,5.080213903743315,13.7
4092,154,106,4.701298701298701,12.9
4094,195,133,4.533333333333333,7.3
4097,179,113,4.581005586592179,8.7
4099,191,134,4.591623036649215,12.2
4101,187,138,4.962566844919786,9.0
4102,162,108,4.666666666666667,13.6
4105,150,103,5.34,13.0
4109,157,111,4.687898089171974,7.4
4113,180,115,4.55,11.0
4115,175,129,4.7542857142857144,9.5
4119,174,126,4.82183908045977,12.2
4120,199,126,4.452261306532663,16.5
4121,155,100,4.2064516129032254,13.0
4122,197,124,4.380710659898477,10.7
4130,166,106,4.204819277108434,2.6
4132,192,113,4.578125,14.6
4136,171,101,4.748538011695906,14.3
4139,148,96,5.8108108108108105,13.9
4141,157,98,4.828025477707007,14.4
4143,171,111,4.7251461988304095,12.0
4146,181,125,4.585635359116022,8.8
4150,188,121,5.047872340425532,13.8
4151,182,126,5.148351648351649,9.2
4152,190,119,4.768421052631579,11.5
4153,188,119,4.707446808510638,12.6
4162,190,130,4.6,15.8
4163,183,122,4.6502732240437155,6.9
4164,194,129,4.819587628865979,10.4
4166,172,116,4.598837209302325,9.3
4167,174,116,4.781609195402299,11.8
4168,186,113,4.440860215053763,11.3
4169,162,99,4.888888888888889,11.1
4171,187,119,4.962566844919786,11.2
4173,159,97,4.377358490566038,12.2
4175,151,99,4.642384105960265,11.9
4176,181,109,4.232044198895028,36.2
4177,176,113,4.892045454545454,11.9
4178,145,98,4.5793103448275865,6.6
4179,182,128,4.65934065934066,7.4
4205,170,128,5.064705882352941,9.5
4207,193,120,4.77720207253886,11.7
4219,186,137,5.268817204301075,10.5
4225,194,139,5.118556701030927,9.0
4235,192,122,4.567708333333333,10.3
4238,189,132,4.962962962962963,14.4
4252,177,125,4.254237288135593,8.3
4253,174,111,4.902298850574713,15.7
4254,174,98,4.655172413793103,5.8
4256,192,127,4.354166666666667,12.2
4257,185,118,3.983783783783784,5.1
4258,161,116,4.453416149068323,5.8
4259,198,133,4.848484848484849,9.8
4260,191,130,4.31413612565445,6.0
4261,189,133,4.582010582010582,7.9
4262,161,104,4.559006211180124,9.9
4263,144,95,4.770833333333333,9.1
4264,161,101,4.863354037267081,16.6
4266,158,110,4.8734177215189876,14.4
4269,189,126,4.063492063492063,7.8
4270,154,112,4.8441558441558445,11.0
4271,151,98,5.006622516556291,10.8
4273,177,108,4.192090395480226,17.0
4274,144,99,4.694444444444445,13.3
4275,190,132,5.168421052631579,7.9
4276,197,137,4.690355329949239,12.5
4277,200,129,4.48,8.4
4280,173,121,4.797687861271676,19.0
4281,138,91,4.978260869565218,10.0
4282,160,115,5.05,8.4
4283,173,116,5.283236994219653,14.5
4284,189,136,4.883597883597884,9.1
4285,175,104,4.868571428571428,12.3
4286,148,83,4.722972972972973,13.7
4288,186,112,4.580645161290323,7.8
4289,180,111,5.516666666666667,12.3
4290,189,118,5.714285714285714,12.7
4293,200,133,5.3,12.3
4294,175,113,4.897142857142857,13.5
4295,174,127,4.591954022988506,11.1
4296,146,94,4.63013698630137,15.2
4297,160,111,4.9625,6.6
4298,189,123,5.301587301587301,15.6
4299,177,106,5.016949152542373,19.4
4300,141,102,4.829787234042553,9.9
4301,199,129,4.723618090452261,10.6
4303,200,136,4.665,12.1
4304,185,118,4.767567567567568,9.3
